,beta,lnalpha,lnalpha.c,S.max,S.eq.c,U.msy_Hilborn,S.msy_Hilborn,Smsy_lambert,Umsy_lambert,,
931,9.06566E-06,1.421139005,1.618684766,110306.397,178551.2844,0.625932557,69044.3651,69326.92364,0.628494136,,
932,8.48848E-06,1.49022278,1.671425294,117806.6838,196905.0712,0.640156271,75414.68744,75700.26779,0.642580415,,
933,3.01789E-06,0.760262148,1.045811011,331357.3011,346537.1141,0.446345059,147899.694,148872.4724,0.449280797,,
934,4.57263E-06,1.085601661,1.245545743,218692.5104,272391.5254,0.514175978,112446.4354,113121.5053,0.517262823,,
935,5.2281E-06,0.861938326,1.060684074,191274.0776,202881.3678,0.451588488,86377.17142,86942.95263,0.454546448,,
936,8.26804E-06,1.193784122,1.354040411,120947.6024,163767.9413,0.548680425,66361.58193,66728.58114,0.55171479,,
937,2.32799E-06,0.949056898,1.155562601,429555.0324,496377.7306,0.484308556,208037.1774,209351.022,0.487367173,,
938,2.08106E-06,0.728818472,0.966667722,480525.1777,464508.179,0.417922607,200822.335,202162.7449,0.420712076,,
939,7.64866E-06,1.163656208,1.575642821,130741.802,206002.3818,0.61403589,80280.15872,80628.66909,0.616701528,,
940,7.64473E-06,1.611274156,1.80721184,130809.0801,236399.7185,0.674984896,88294.15332,88561.22449,0.677026582,,
941,4.2427E-06,0.930359239,1.169350281,235699.2232,275614.9529,0.488958535,115247.1469,115970.0878,0.492025753,,
942,3.14145E-06,0.640742596,0.886984193,318324.0774,282348.425,0.38842023,123643.5112,124470.3989,0.391017858,,
943,4.74226E-06,0.983027148,1.162497982,210869.8624,245135.7895,0.486650882,102620.0045,103265.9278,0.489714019,,
944,5.87486E-06,0.930253337,1.108367162,170216.8463,188662.7629,0.468190137,79693.84868,80207.48338,0.471207669,,
945,1.97585E-06,0.454515315,0.680383152,506111.2064,344349.538,0.30778709,155774.4953,156753.8346,0.309722118,,
946,7.76733E-06,1.341487094,1.501370657,128744.4365,193293.1192,0.592897359,76332.23637,76695.75005,0.595720888,,
947,8.47268E-06,1.271682016,1.507964829,118026.3918,177979.6478,0.59480536,70202.73046,70534.47396,0.597616117,,
948,5.03338E-06,1.19245659,1.402710378,198673.6696,278681.6182,0.563623441,111977.1372,112569.4736,0.566604895,,
949,5.27029E-06,1.08355927,1.294528901,189742.7615,245627.4886,0.529958095,100555.7125,101139.1059,0.53303275,,
950,6.58766E-06,1.243650385,1.388877011,151799.0539,210830.2162,0.559409951,84917.90126,85373.03469,0.562408213,,
951,2.50825E-06,0.866757423,1.13368907,398685.0918,451984.931,0.476876972,190123.7392,191336.4633,0.479918781,,
952,8.57538E-06,1.480373903,1.630252244,116612.8487,190108.3583,0.629085555,73359.4587,73654.7557,0.631617841,,
953,6.11793E-06,1.253535904,1.519462446,163454.0312,248362.262,0.598117594,97764.7319,98220.42157,0.600905471,,
954,3.57314E-07,0.452701211,0.712031981,2798656.933,1992733.24,0.320526723,897044.3343,902777.379,0.322575221,,
955,6.8072E-06,1.03900942,1.173773408,146903.3656,172431.2641,0.490444623,72047.96576,72498.90765,0.493514273,,
956,1.24218E-07,0.38181567,0.609416234,8050385.307,4906035.499,0.278710947,2243730.512,2257181.351,0.280381779,,
957,5.4319E-06,0.360951506,0.689221979,184097.4915,126884.0375,0.311359104,57320.43001,57682.55707,0.313326144,,
958,9.15727E-06,1.463215431,1.646733309,109202.8123,179827.9084,0.633545513,69184.95175,69456.83225,0.636035197,,
959,6.8221E-06,1.191873173,1.421453028,146582.4428,208360.0572,0.569289504,83447.84619,83881.21713,0.572246004,,
960,5.26361E-06,1.000075595,1.281785283,189983.8172,243518.4609,0.525884496,99909.54389,100494.632,0.528964169,,
961,2.73861E-06,1.08150436,1.335907249,365148.1278,487804.0309,0.543028252,198285.7496,199399.2849,0.546077796,,
962,2.91001E-06,0.852662564,1.10894512,343641.7279,381079.8171,0.46838941,160958.1463,161995.3062,0.471407553,,
963,7.54352E-07,0.615228569,0.8017059,1325641.113,1062774.302,0.355861686,471744.8809,474858.8195,0.358210691,,
964,4.37136E-06,0.904107646,1.069310714,228761.9298,244617.5824,0.454615579,103998.7371,104678.1745,0.457585642,,
965,5.46048E-06,0.995371284,1.249891476,183134.0459,228897.6829,0.515589729,94422.03306,94987.28419,0.518676272,,
966,7.65125E-06,1.204871521,1.3055721,130697.5151,170635.0292,0.533469754,69723.17126,70124.31651,0.536539019,,
967,2.83205E-06,0.824469377,1.069506513,353101.0615,377643.885,0.454684164,160549.4609,161598.288,0.457654495,,
968,5.72072E-06,1.218914087,1.422541149,174803.2389,248664.8004,0.569616942,99570.88642,100087.4256,0.572571917,,
969,7.75759E-06,1.11094684,1.431338365,128906.0439,184508.1662,0.572258116,73767.5299,74146.81627,0.575200464,,
970,4.17299E-06,0.967753841,1.194258798,239636.3045,286187.7649,0.497291614,119169.1245,119906.9249,0.500370448,,
971,3.38951E-06,0.660944125,1.293667117,295028.0802,381668.1258,0.529683336,156271.4576,157178.6791,0.53275837,,
972,7.39963E-06,1.12430504,1.347496833,135141.8126,182103.1645,0.546646077,73874.74163,74285.59058,0.549686209,,
973,3.77622E-06,0.947270499,1.115052789,264815.259,295282.9931,0.470492404,124593.5678,125394.4861,0.473516846,,
974,5.5149E-06,1.27575926,1.460879449,181326.8525,264896.6724,0.581047911,105359.5889,105884.7295,0.583944011,,
975,6.33818E-06,1.223615234,1.411353425,157774.0473,222674.9421,0.566242418,89338.35809,89806.98723,0.569212673,,
976,5.53882E-07,0.456820079,0.856743808,1805440.233,1546799.74,0.376991207,680635.0929,685174.3389,0.379505412,,
977,5.18104E-06,0.897997987,1.096442409,193011.3858,211625.8688,0.464068188,89570.44398,90150.312,0.467072508,,
978,4.42106E-07,0.470163435,1.312009748,2261899.389,2967634.047,0.535509003,1211267.488,1218201.746,0.538574683,,
979,5.07806E-06,1.049290125,1.547540844,196925.7906,304750.7041,0.606128635,119362.3607,119899.745,0.608857502,,
980,5.76848E-06,1.421819426,1.591536718,173355.9424,275902.3478,0.61845912,107213.5637,107669.173,0.621087293,,
981,4.70881E-06,0.925193259,1.093698507,212368.0624,232266.6327,0.463116904,98351.23949,98988.58156,0.466118024,,
982,2.23105E-06,0.684022731,0.889435457,448219.876,398662.6502,0.389341048,174510.3963,175677.6268,0.391945195,,
983,4.4097E-06,0.941028375,1.177756654,226772.8262,267083.2051,0.491780576,111522.471,112219.0499,0.494852279,,
984,7.1515E-06,1.393862978,1.606998154,139830.8805,224707.9668,0.622728062,87076.61325,87438.86337,0.625318693,,
985,2.91092E-06,0.825120155,1.014162069,343534.4414,348399.5998,0.435084305,149466.4438,150456.7928,0.437967128,,
986,3.12215E-06,0.683424776,1.060203776,320292.5358,339575.356,0.451419645,144586.3427,145533.5342,0.454376915,,
987,7.11515E-06,1.027246028,1.269352563,140545.232,178401.4505,0.521888366,73348.92155,73782.2678,0.524971689,,
988,3.84413E-06,0.949782156,1.103229021,260136.7087,286990.3665,0.466416511,121332.0562,122115.5822,0.46942849,,
989,6.82356E-06,1.059965639,1.244771446,146551.1391,182422.6733,0.513923806,75316.11922,75768.50545,0.517010689,,
990,6.02124E-06,1.285490672,1.482894476,166078.616,246277.0623,0.587518916,97574.32848,98048.96718,0.590376832,,
991,4.80549E-06,1.285130526,1.646128659,208095.4182,342551.8317,0.63338256,131804.0087,132322.4294,0.635873824,,
992,4.51688E-06,0.892866922,1.092482642,221391.9049,241866.8132,0.462695038,102436.936,103101.0415,0.465694721,,
993,3.98373E-06,0.758269677,0.941262498,251020.8357,236276.4989,0.408612993,102570.3749,103256.3975,0.411345924,,
994,7.88878E-06,1.363769257,1.595657344,126762.2751,202269.1553,0.619600107,78541.91921,78873.81709,0.622218377,,
995,5.87026E-06,1.039797316,1.185464159,170350.0927,201943.9293,0.49435931,84214.15433,84738.03366,0.49743462,,
996,2.7563E-06,0.51482211,0.813423931,362805.62,295114.7738,0.360395871,130753.6475,131619.1336,0.362781408,,
997,2.79043E-06,0.729113202,0.887738848,358368.0269,318137.2195,0.388703806,139299.0159,140230.6435,0.391303445,,
998,5.42986E-06,1.08866527,1.283661722,184166.9411,236408.0528,0.526485742,96961.26861,97528.32148,0.529564757,,
999,3.07151E-06,0.385825071,0.998325908,325572.7474,325027.7087,0.429397131,139800.0036,140729.0335,0.432250655,,
1000,6.90841E-06,1.631800288,2.012781761,144751.1534,291352.4815,0.722800551,104626.2135,104844.5055,0.724308601,,
