"","Mean","SD","Time-series SE","2.5%","50%","97.5%"
"qS.mr[7]",182133.979207828,34312.3175233088,626.541575647376,125206.563296644,178377.967337932,258186.023158077
"qS.mr[8]",279858.535084695,30683.0910448944,554.344895699184,225701.236052892,277853.432996703,346736.988776271
"qS.mr[9]",271177.382415022,29054.018461989,520.686200982494,218286.75191382,269706.090642903,330418.740140363
"qS.mr[10]",128443.372408658,13825.0052058965,248.184380181326,103183.814805026,127905.949061484,156749.170923192
"qS.mr[11]",52013.1463558654,3520.23973053191,65.6807264954482,45467.0126250451,51858.3960886728,59223.196761567
"qS.mr[12]",107924.664260267,11597.3997541718,211.759815495603,87172.411705644,107166.161267962,131868.911142412
"qS.mr[13]",63202.597232908,6965.18677802898,129.462077689005,51016.6060771921,62723.5250625192,78358.8229805283
"qS.mr[14]",302772.110892147,20465.5229888881,373.70632008962,264078.981001013,302870.582221576,343622.314416063
"qS.mr[15]",130726.422190509,8982.38141053134,151.534341309601,114086.423419291,130396.150352165,149008.029893306
"qS.mr[16]",112422.406710673,7738.94753630519,141.300469491878,97629.4682921336,112018.118945949,128814.360630511
"qS.mr[17]",207325.506506109,14063.6479282648,263.04607688971,181396.035771038,206756.524798974,235625.986518398
"qS.mr[18]",449380.040434499,30504.4051924102,556.159900752008,390798.833152575,448835.644559104,510930.206355629
"qS.mr[19]",170787.491029067,12757.8756376749,225.873048333613,146844.360589819,170233.265119975,198423.40276013
"qS.mr[20]",157554.213583943,11634.5636044168,204.92882006234,135601.87521893,156764.302724155,181680.536817559
"qS.mr[21]",254963.594007585,25066.6721174614,457.723615706122,210189.197918736,253658.218522615,306191.847846246
"qS.mr[22]",241149.835318275,23683.3413127838,432.53874294651,199290.289836771,239736.468463072,290677.709982026
"qS.mr[23]",212730.66799893,18932.6691733505,324.765764583226,178038.873144567,211912.513401717,251087.501309733
"qS.mr[24]",248428.708992618,11330.0345193104,206.862088269531,226866.982062674,248110.846509386,270979.325486432
"qS.mr[25]",106141.15986123,6316.91625979431,117.379329264077,94804.6935428572,105995.152942254,118982.721283436
"qS.mr[26]",106196.898817923,7021.06877208666,124.598126270408,93095.2973013073,105904.240206907,120270.616026806
"qS.mr[27]",143543.254530256,13109.0448477693,232.966386923962,119909.324648273,142985.737396098,171551.376271763
"qS.mr[28]",117740.794509995,7725.21555470981,146.613192310047,103419.361827239,117548.407017367,133865.737560717
"qS.mr[29]",122545.926054892,6877.33187506175,121.801001279175,109494.470642107,122463.59085048,136140.476214783
"qS.mr[30]",85588.5304887574,7590.25068382054,138.605952816887,71652.8551906536,85188.3788497245,101365.452670872
"qS.mr[31]",83895.3034560708,10263.4819813688,193.87899769278,65524.3814229506,83243.9149640811,106278.895881745
"qS.mr[32]",61844.987715337,4579.77304882382,81.3861747354413,53154.5579603917,61749.6729965828,71301.1818371048
"qS.mr[33]",121514.399864306,9156.61561467567,163.733730364644,104763.476107042,121274.67686785,140187.867555693
"qS.mr[34]",244647.036792425,14420.6897003334,268.331172799992,217376.27031199,244521.542723858,273980.762953699
"qS.mr[35]",91648.2604911233,4950.65267618247,90.7049461430416,82255.7488432353,91509.0947332442,102182.419955295
"qS.mr[36]",103338.063225767,5277.43838548108,91.6795316072699,93624.4503210502,103207.283560153,113822.456907873
"qS.mr[37]",180922.467009634,13068.9738074443,238.653948072795,157587.898733689,180288.680424151,209142.065647057
"qS.mr[38]",201298.49249316,14642.0386707839,280.957449582285,174854.6464698,200480.91596515,231800.397362797
"qS.mr[39]",123458.40781296,7164.67814584593,126.56401845522,109967.240704992,123368.52858344,137468.886606747
"qS.mr[40]",149031.338016809,13045.5372375671,238.200584742509,125011.343280718,148497.891857813,176261.880548158
"qS.mr[41]",113832.610935538,7652.01257957384,137.554215973673,99811.788414393,113446.453505102,129375.754229942
"qS.weir[1]",69696.1334362207,3412.15899832281,62.3176201318458,63265.0409064117,69654.1638905202,76444.7800097693
"qS.weir[2]",53700.0932947739,5245.21845353758,92.9924937961153,44195.9455563896,53460.4430581117,64464.9005863614
"qS.weir[3]",67397.823229538,3446.08333724769,64.0171201312709,60922.3531547208,67324.7594275011,74449.2590583063
"qS.weir[4]",80204.6037174415,3988.08157290088,68.7727883649832,72706.24818707,80025.0358890369,88329.8081180845
"qS.weir[5]",102121.726095372,9748.00821981215,178.0314003745,84312.0303017332,101644.036220806,122617.686871247
"qS.weir[6]",84721.1060803304,4256.61938130397,77.7192143031737,76822.374143691,84529.2202943386,93300.3319142791
"qS.weir[7]",84153.245518346,15400.7916340271,286.826086188802,57719.6513893926,82828.7919239108,118293.174510678
"qS.weir[8]",129279.882792448,12815.8836265078,235.209992728473,106583.117423175,128510.59397409,156203.186082357
"qS.weir[9]",125277.406749338,12184.4214979064,222.481982213899,103077.942202928,124937.644802511,149980.124955356
"qS.weir[10]",59334.2680063695,5750.23213473247,104.990375917914,48630.2581635994,59244.6569750254,71199.3027271848
"qS.weir[11]",24027.0084470829,1175.92313823189,21.4828361391862,21776.7506190409,23987.8989831608,26452.2166303585
"qS.weir[12]",49851.9102408467,4788.82109242911,92.9342551459399,41249.5701518324,49606.5022417277,60197.9572006025
"qS.weir[13]",29194.766953678,2904.1501678368,53.8995349934577,24099.2647287932,29048.567886942,35630.7772596488
"qS.weir[14]",139878.700002991,7153.4179654638,130.629483035109,126165.829261212,139786.818029317,153597.735179419
"qS.weir[15]",60384.1419235634,2972.89226743727,48.013424561955,54640.0810704218,60312.6150578812,66642.4267020392
"qS.weir[16]",51930.705245495,2585.17572545988,47.1894971179033,47128.1932027004,51903.0830587272,57183.4147931569
"qS.weir[17]",95774.4154178603,4756.07501612075,93.0400657919721,86921.7080133985,95692.900095478,105205.449452359
"qS.weir[18]",207587.699159863,10249.0898930848,183.413544920422,188208.55681637,207177.115301849,227771.729755629
"qS.weir[19]",78979.1516734085,5883.62978587168,107.439133552903,67765.6155082795,78752.092742288,91311.1125230057
"qS.weir[20]",72867.280334316,5478.27636295315,95.5662403942287,62882.6184246943,72541.9392072395,84301.8415046629
"qS.weir[21]",118028.89561031,12780.863565488,223.938118995896,94950.3348787999,117075.325954969,144058.98111593
"qS.weir[22]",111655.70794042,12283.1394100433,224.331267136093,89396.9339901589,110827.167818462,137068.96598964
"qS.weir[23]",98489.9498540337,9975.97830463792,182.168180067312,80423.2131853385,97966.3231419964,119037.362887342
"qS.weir[24]",114960.498418064,6705.65684911575,124.917502429248,102285.559025765,114666.758737595,128540.090943342
"qS.weir[25]",49050.6841675508,2280.76000036188,40.9231701421652,44775.8513468194,49007.2105230935,53779.3828941073
"qS.weir[26]",49152.8678069095,3846.51936465809,73.8297320563655,41902.8855634509,48989.2443539341,57102.3719328242
"qS.weir[27]",66351.6470651851,5727.52683776857,104.578401484752,55954.1407308867,66178.0895804464,78214.7521198135
"qS.weir[28]",54494.193888447,4205.65176057799,77.2896025997417,46503.7087095811,54423.5928766863,62984.0707547246
"qS.weir[29]",56722.5572582967,4004.534374699,71.6068717810699,49277.418944636,56597.6971078647,64897.3048578888
"qS.weir[30]",39603.5116211206,3773.84129112817,63.3920450267305,32798.8204899147,39397.3530104482,47614.3045471872
"qS.weir[31]",38808.3349208624,4840.38645225408,88.4017790412513,30224.5563449492,38522.054624396,49040.0145837337
"qS.weir[32]",28600.5170287618,2128.40088393924,38.8639611409755,24658.2883724384,28524.2589578792,33054.1962277561
"qS.weir[33]",56255.7148040604,4996.48769626857,91.2467356028257,47006.7493576597,56044.3664778113,66720.8366665139
"qS.weir[34]",113256.907212199,8486.92413008318,158.175004732225,97745.6491509242,112994.368447952,130518.752744412
"qS.weir[35]",42429.9844544056,3050.70920428032,54.7830540501364,36937.1488601734,42304.0696218124,48633.1915632758
"qS.weir[36]",47842.5287438565,3340.05785980159,55.9219783669065,41551.0184015448,47829.6411708249,54782.2157864305
"qS.weir[37]",83756.8789302905,7194.02416651993,130.848244703142,70963.0647051898,83337.5928319295,99023.7480890457
"qS.weir[38]",93195.5466433371,8117.98202124872,149.459306448111,78453.1831694204,92744.0992779944,110166.21855555
"qS.weir[39]",57152.0606629833,4217.99772060615,73.9489786583416,49071.9226305063,56848.2947189027,66128.4382219597
"qS.weir[40]",68992.57229841,6827.34985144302,124.678076025428,56600.3872962432,68583.443439541,83300.8988839395
"qS.weir[41]",52700.1669869563,4335.04015557393,77.5346190394105,44618.0031168857,52614.3362422765,61834.2214980228
"sigma.R",0.568705266374679,0.0764987023321166,0.00136873088928195,0.439054487311983,0.56082327150871,0.735504942020734
"sigma.RO",0.281262251998145,0.134455783101808,0.00245946506383761,0.120876681621915,0.252202317087638,0.639224539335056
