,beta,lnalpha,lnalpha.c,S.max,S.eq.c,U.msy_Hilborn,S.msy_Hilborn,Smsy_lambert,Umsy_lambert,,
5234000,3.31E-06,0.453967841,0.687882884,301836.0997,207627.8869,0.310818642,93816.28657,94408.5509,0.312780847,,
5235000,5.39E-06,1.082833829,1.310605913,185526.9832,243152.7613,0.535064807,99268.95938,99837.87585,0.538131296,,
5236000,4.56E-06,1.166222675,1.383462292,219272.9851,303355.9067,0.557753392,122300.2513,122959.049,0.560757856,,
5237000,5.46E-06,1.13724076,1.232481943,182999.655,225543.7703,0.50991015,93313.38146,93878.27084,0.512996983,,
5238000,7.38E-06,1.404843362,1.516548211,135448.7253,205414.5221,0.597279812,80900.78923,81279.1989,0.600073561,,
5239000,7.94E-06,1.330403251,1.579732974,125958.7041,198981.1183,0.615177548,77486.96678,77821.52697,0.617833658,,
5240000,6.55E-06,0.639016686,0.984184713,152755.6871,150339.812,0.424288988,64812.55586,65244.21368,0.427114793,,
5241000,2.72E-06,0.442473019,0.63006256,367815.0864,231746.5148,0.287242762,105652.2212,106295.4588,0.288991569,,
5242000,5.97E-06,1.345184043,1.513963243,167494.4759,253580.48,0.596535692,99916.43318,100385.2361,0.599334608,,
5243000,5.26E-06,1.176011516,1.332448231,190244.0078,253490.2916,0.541944835,103101.7574,103682.4114,0.544996989,,
5244000,3.95E-06,0.723020503,0.881008018,253182.0958,223055.4565,0.38617175,97771.77304,98425.38305,0.388753331,,
5245000,6.89E-06,1.107569178,1.363001025,145204.364,197913.6969,0.551456487,80073.88844,80513.26862,0.55448243,,
5246000,5.98E-06,1.108415483,1.270596511,167200.5284,212444.4081,0.522289171,87327.02539,87842.50679,0.525372184,,
5247000,7.22E-06,1.302588072,1.495172039,138552.97,207160.5268,0.59109826,81898.41947,82291.25842,0.593933558,,
5248000,4.69E-06,1.065268934,1.210497118,213220.9015,258103.2867,0.50267733,107181.3134,107838.8195,0.505761015,,
5249000,5.91E-06,0.930688158,1.046479924,169269.8279,177137.4766,0.446581546,75592.7814,76089.88876,0.449518321,,
5250000,3.81E-06,0.918750586,1.229686419,262348.9695,322606.9648,0.508994201,133534.1042,134343.8838,0.512080852,,
5251000,6.00E-06,1.139222621,1.296837496,166656.2963,216126.1339,0.530693623,88443.43374,88955.66975,0.533767231,,
5252000,6.27E-06,1.024382825,1.272592875,159369.5665,202812.5748,0.522931954,83339.43877,83830.69395,0.526014444,,
5253000,3.99E-06,0.755431505,0.942405054,250582.2077,236149.939,0.409033617,102496.5468,103182.0318,0.411769186,,
5254000,6.86E-06,1.167486163,1.330773561,145685.7487,193874.7426,0.541419702,78877.13458,79321.96908,0.544473085,,
5255000,7.20E-06,1.18425154,1.418699228,138809.2356,196928.5554,0.568460089,78907.51045,79318.43037,0.57142041,,
5256000,3.32E-06,1.041355606,1.267570272,300948.1852,381472.9729,0.521313728,156888.4205,157816.4676,0.524397472,,
5257000,6.95E-06,1.186090452,1.330293825,143874.5039,191395.3642,0.541269196,77874.8371,78314.1913,0.544322928,,
5258000,5.34E-06,1.184570095,1.363625125,187219.6332,255297.3958,0.551649419,103279.6019,103846.0038,0.554674753,,
5259000,2.49E-06,0.820303703,1.052247903,401708.5051,422696.9321,0.448618156,180213.7288,181396.9877,0.451563722,,
5260000,2.60E-06,0.309296635,1.086648453,384342.7364,417645.44,0.460667886,177054.356,178204.5494,0.463660511,,
5261000,7.83E-06,1.454565897,1.755089342,127736.0908,224188.2516,0.661920969,84551.19702,84831.06541,0.664111958,,
5262000,5.45E-06,1.171257184,1.339667236,183488.273,245813.2274,0.544204037,99855.05882,100414.0748,0.54725064,,
5263000,2.86E-06,0.711012067,1.094728673,349380.6052,382476.9662,0.463474176,161928.888,162977.8434,0.466476504,,
5264000,4.01E-06,0.991885345,1.249784159,249230.5904,311484.4439,0.515554848,128492.0393,129261.3026,0.518641401,,
5265000,5.58E-06,1.160578372,1.427992103,179152.6037,255828.5034,0.57125475,102341.7759,102869.7769,0.574201964,,
5266000,7.31E-06,1.371125286,1.553515657,136884.9393,212652.8964,0.607819066,83201.27593,83573.02265,0.610534826,,
5267000,5.60E-06,0.850622887,1.685224986,178600.3552,300981.781,0.643813665,114985.3493,115411.619,0.646200389,,
5268000,2.18E-06,0.854683479,1.065557844,458322.4795,488369.1133,0.453299976,207757.5689,209116.4353,0.456264845,,
5269000,8.75E-06,1.595063134,1.743767565,114289.158,199293.7268,0.65903301,75320.32783,75574.41884,0.661256239,,
5270000,4.70E-06,1.082935346,1.210702857,212919.543,257782.299,0.50274533,107044.3059,107700.8928,0.505829062,,
5271000,5.89E-06,1.06760144,1.185367761,169718.7413,201179.1244,0.49432711,83896.57481,84418.50539,0.497402377,,
5272000,5.50E-06,0.952549095,1.129533289,181776.1,205322.1561,0.475457463,86426.80331,86979.0716,0.478495642,,
5273000,1.38E-06,0.812093378,1.08555227,723633.3728,785541.8501,0.460286474,333078.6534,335243.2347,0.463277742,,
5274000,5.00E-07,0.409169371,0.568191005,2001138.382,1137028.827,0.261496631,523290.9451,526319.4475,0.263010021,,
5275000,7.74E-06,0.984487046,1.197588173,129203.4973,154732.5803,0.498398866,64394.87657,64792.82382,0.50147887,,
5276000,4.93E-06,1.035691043,1.223378284,202981.8023,248323.5291,0.506923332,102896.2116,103522.6147,0.510009338,,
5277000,4.03E-06,0.902719764,1.052713632,248133.6394,261213.6647,0.448782397,111358.0094,112089.0767,0.451728661,,
5278000,5.92E-06,1.219056622,1.34532909,168943.7714,227284.9702,0.54597082,92238.36935,92752.29132,0.54901279,,
5279000,5.16E-06,1.11011612,1.24267474,193837.3128,240876.7322,0.513240534,99485.16597,100083.5342,0.516327495,,
5280000,5.95E-06,1.441368429,1.60546094,168121.541,269912.5672,0.622305132,104622.8977,105059.0738,0.624899541,,
5281000,3.94E-06,0.841854693,1.124033343,253969.9339,285470.6739,0.473575105,120273.838,121044.1694,0.476608264,,
5282000,2.61E-06,0.76334715,0.938355551,382553.6152,358971.3086,0.407541996,155906.6639,156949.5732,0.410268174,,
5283000,7.97E-06,1.308539528,1.426843629,125401.8265,178928.7971,0.570910023,71593.15957,71962.95277,0.573858889,,
5284000,6.22E-06,0.961817808,1.334452001,160817.2122,214602.8506,0.54257265,87255.02106,87745.61859,0.545623304,,
5285000,6.01E-06,1.268296134,1.416360075,166463.5659,235772.3487,0.567754727,94510.47646,95003.7955,0.570718253,,
5286000,2.47E-06,0.906792685,1.070265655,404929.435,433382.067,0.454950027,184222.6576,185425.8517,0.457921395,,
5287000,4.05E-06,1.190898785,1.434090164,246699.2244,353788.931,0.57308206,141378.8997,142103.7731,0.576020348,,
5288000,6.19E-06,1.163854713,1.294915943,161542.3278,209183.7358,0.530081461,85630.59308,86127.25202,0.533155942,,
5289000,5.15E-06,1.126296718,1.342403113,194228.8759,260733.4477,0.545058328,105866.0664,106457.3759,0.548102724,,
5290000,7.12E-06,1.374136636,1.555076266,140465.1578,218434.033,0.608259779,85439.30588,85820.29046,0.610972086,,
5291000,9.16E-06,1.504751822,1.700314342,109172.927,185628.2936,0.647782351,70720.29532,70976.33248,0.650127595,,
5292000,6.81E-06,1.300626814,1.477843969,146905.1899,217102.9488,0.586040389,86092.37456,86513.54412,0.588907337,,
5293000,4.19E-06,0.921879154,1.16573841,238690.2046,278250.3397,0.487742982,116419.4722,117151.0851,0.490808097,,
5294000,5.26E-06,1.112952912,1.220747396,190252.4549,232250.1888,0.506058004,96278.77747,96865.82837,0.509143645,,
5295000,1.73E-06,0.922508203,1.106816015,577126.6226,638772.9889,0.467655089,269896.2022,271636.7453,0.470670966,,
5296000,4.42E-06,0.917729462,1.038285867,226229.8658,234891.2724,0.443680306,100373.736,101035.1974,0.446604152,,
5297000,3.69E-06,0.808233881,0.972490524,270935.9962,263482.689,0.420043615,113804.9352,114564.041,0.422845405,,
5298000,6.85E-06,1.330466962,1.450332212,146091.3118,211880.9354,0.577923659,84429.6255,84855.23059,0.58083694,,
5299000,1.55E-06,0.934628414,1.277331908,645497.2834,824514.2765,0.524455578,338534.6507,340523.5069,0.5275367,,
5300000,5.70E-06,1.014934611,1.240885059,175337.8467,217574.1143,0.512656829,89888.1444,90429.41224,0.515743828,,
5301000,7.46E-06,1.483220459,1.72282918,134052.1289,230948.9193,0.653644763,87622.47203,87928.43631,0.655927191,,
5302000,1.04E-05,1.586289139,1.760795712,96270.67029,169512.9834,0.663369748,63863.0503,64072.40955,0.665544442,,
5303000,4.11E-06,0.89893054,1.056725601,243064.8431,256852.8423,0.450195971,109426.813,110144.3923,0.453148184,,
5304000,6.53E-06,1.128230558,1.258714626,153237.3311,192882.0699,0.518451937,79446.19118,79918.99894,0.521537398,,
5305000,5.30E-06,0.980007496,1.121023525,188749.5731,211592.7118,0.4725432,89192.32736,89764.29709,0.475573511,,
5306000,6.25E-06,1.178799182,1.483175779,159968.5067,237261.4145,0.587601162,93997.68042,94454.77571,0.59045857,,
5307000,7.77E-06,1.326618235,1.503342003,128690.1253,193465.2706,0.593468399,76373.5226,76736.39503,0.596288137,,
5308000,6.61E-06,1.54133994,1.716082639,151368.0836,259760.1404,0.651895546,98676.17948,99024.53097,0.6541969,,
5309000,5.97E-06,0.900170336,1.086894407,167420.166,181968.0421,0.460753442,77139.41775,77640.49413,0.463746369,,
5310000,2.12E-06,0.977299416,1.231692932,470974.9135,580096.4723,0.509651743,240033.1854,241486.9851,0.512738531,,
5311000,4.68E-06,1.045275592,1.262312841,213749.7463,269819.0496,0.519616061,111067.8012,111727.1848,0.5227009,,
5312000,4.35E-06,0.904162435,1.259827374,230105.4723,289893.173,0.518812136,119381.5116,120091.4514,0.521897416,,
5313000,8.93E-06,1.619638145,1.792825859,112043.2054,200873.956,0.67141721,75227.73642,75461.11345,0.67350013,,
5314000,6.57E-06,1.303652219,1.460953951,152243.6794,222421.0049,0.581069924,88464.22326,88905.11727,0.5839659,,
5315000,4.77E-06,1.079173326,1.238053783,209494.9333,259365.9946,0.51173249,107205.3638,107852.0762,0.514819497,,
5316000,4.89E-06,0.827020806,1.031948085,204614.0356,211151.0621,0.441429863,90322.74568,90918.88773,0.444343358,,
5317000,6.10E-06,1.181608683,1.419624508,164002.4171,232821.8506,0.568738892,93274.55296,93759.84318,0.571697935,,
5318000,8.41E-06,1.409021555,1.508937883,118880.6821,179383.5647,0.595086394,70744.27641,71078.19447,0.597895245,,
5319000,4.67E-06,0.747665339,0.989563454,214010.2413,211776.7135,0.426235219,91218.70201,91825.74638,0.429071739,,
5320000,4.47E-06,1.064341978,1.204768965,223932.7529,269787.231,0.500781704,112141.4257,112831.6354,0.503863923,,
5321000,4.83E-06,1.030156379,1.204549439,207152.89,249525.8974,0.500708965,103723.3091,104361.7869,0.503791122,,
5322000,5.87E-06,1.222564733,1.364799667,170237.4643,232340.0347,0.552012364,93973.1852,94488.01396,0.555036545,,
5323000,3.72E-06,0.953405535,1.220612509,268832.3768,328140.1619,0.506013612,136032.8419,136862.3569,0.509099233,,
5324000,7.16E-06,1.363480697,1.660663045,139662.2272,231931.8994,0.6372854,89004.69831,89347.28236,0.639738347,,
5325000,3.68E-06,0.843543216,0.995496421,271903.2182,270678.6805,0.428377292,116477.1642,117251.5705,0.431225387,,
5326000,5.85E-06,1.649391481,1.974329101,170844.959,337304.1742,0.714306273,122035.6258,122307.9103,0.715900025,,
5327000,6.79E-06,1.252729326,1.516483145,147348.0869,223450.8903,0.597261094,88005.27953,88416.95226,0.600054973,,
5328000,5.65E-06,1.373117879,1.614066729,177090.1971,285835.3952,0.624668566,110622.6795,111078.3549,0.627241692,,
5329000,4.26E-06,1.002301557,1.146998157,234551.5362,269030.1796,0.481406744,112914.6914,113630.6595,0.484459242,,
5330000,3.77E-06,0.86517558,1.085122043,265180.6325,287753.3496,0.460136732,122019.3496,122812.4341,0.463127465,,
5331000,4.23E-06,1.042225704,1.406971258,236151.5854,332258.4933,0.564915861,133405.7761,134108.5631,0.56789186,,
5332000,2.37E-06,0.847802909,1.021131155,422368.3887,431293.5207,0.437575959,184818.2528,186041.0621,0.440471084,,
5333000,3.64E-06,1.130939976,1.534104315,274394.9067,420950.4104,0.602308834,165270.4763,166027.1606,0.605066481,,
5334000,4.12E-06,0.941908435,1.138154362,242652.291,276175.7634,0.478399506,116084.7362,116823.7471,0.481445061,,
5335000,5.58E-06,1.24878804,1.432715557,179280.8845,256858.5124,0.572670608,102668.8931,103196.0367,0.57561093,,
5336000,4.42E-06,0.833796182,0.941983217,226366.2132,213233.1738,0.408878342,92556.24193,93175.26212,0.411612938,,
5337000,2.92E-06,0.564673453,0.738864598,342189.6327,252831.8054,0.331217836,113339.3098,114072.266,0.333359796,,
5338000,8.45E-06,1.457571705,1.656246019,118318.0773,195963.8445,0.636102448,75262.41863,75554.03302,0.638567113,,
5339000,1.99E-06,0.637285796,1.034151693,501721.1088,518855.7341,0.442212966,221867.5795,223331.1648,0.445130095,,
5340000,3.30E-06,1.123846159,1.382816111,303021.6394,419023.2049,0.557555428,168951.3598,169861.9971,0.560560617,,
5341000,6.67E-06,1.255689104,1.439402419,150012.2305,215927.9674,0.574669657,86207.47701,86647.05864,0.577599962,,
5342000,4.32E-06,0.773816564,0.883365575,231356.0293,204371.9518,0.387059356,89548.51562,90147.25061,0.389647293,,
5343000,6.06E-06,1.101154586,1.296902792,165117.7837,214141.7147,0.530714416,87630.3882,88137.89043,0.533787993,,
5344000,1.26E-06,0.678537616,0.921452411,794214.8873,731831.2224,0.401290987,318711.2761,320844.3662,0.403976772,,
5345000,2.87E-06,0.705126955,0.867068759,348274.592,301978.0182,0.380907803,132660.5097,133546.2778,0.383451107,,
5346000,5.65E-06,1.377102044,1.635423242,176975.8582,289430.4318,0.630488978,111581.328,112027.1346,0.633008003,,
5347000,4.24E-06,0.859940944,0.981511523,235978.8145,231615.9255,0.42332022,99894.60376,100560.1589,0.426140623,,
5348000,5.46E-06,1.209628005,1.395611246,183176.3926,255643.0335,0.561464471,102847.0363,103394.78,0.564454723,,
5349000,7.83E-06,1.318608144,1.490105876,127793.0204,190425.1306,0.589623851,75349.81286,75713.3512,0.592468595,,
5350000,5.55E-06,1.002889307,1.164424314,180253.037,209891.0189,0.487300278,87837.35506,88389.70857,0.490364601,,
5351000,4.91E-06,1.031174627,1.204511333,203854.7019,245545.2987,0.500696338,102069.3027,102697.6128,0.503778485,,
5352000,4.52E-06,0.970436386,1.152222051,221390.466,255090.9769,0.48317793,106970.987,107647.623,0.486234231,,
5353000,4.76E-06,2.747029414,3.766020811,210063.6754,791104.1731,0.890206513,187000.052,197608.9553,0.940709787,,
5354000,4.76E-06,0.774008305,1.067519041,209949.2522,224124.8242,0.453987737,95314.3859,95937.43079,0.456955335,,
5355000,9.65E-06,1.317912729,1.559019544,103631.1141,161562.9323,0.609371836,63149.88231,63430.05145,0.61207536,,
5356000,6.28E-06,1.170607733,1.343457971,159153.3009,213815.7708,0.545387433,86800.21028,87284.59792,0.548430962,,
5357000,1.62E-06,0.775328915,1.016669092,617362.3809,627653.251,0.435981423,269158.5293,270941.0338,0.438868713,,
5358000,5.46E-06,1.155381239,1.331011392,183300.6283,243975.2244,0.541494303,99256.246,99815.90137,0.544547514,,
5359000,4.58E-06,0.863171864,1.009004434,218431.8537,220398.709,0.433235921,94632.52526,95260.18594,0.436109406,,
5360000,8.20E-06,1.669859315,1.917559444,121908.8936,233767.5501,0.701387326,85505.35292,85716.92119,0.703122789,,
5361000,6.03E-06,1.302411739,1.432015017,165839.7265,237484.9788,0.572460818,94936.74548,95424.53884,0.575402172,,
5362000,3.08E-06,0.901985887,1.112297949,324261.4607,360675.3578,0.469544504,152255.1866,153234.9873,0.472566141,,
5363000,4.16E-06,0.814340799,0.985651215,240538.7395,237087.3008,0.424820025,102185.6734,102866.0967,0.427648773,,
5364000,3.64E-06,1.076093054,1.248504698,274541.2081,342765.9881,0.51513887,141426.8478,142274.2621,0.518225526,,
5365000,4.03E-06,0.955548244,1.131410593,248035.5602,280630.0604,0.476099002,118089.4826,118843.47,0.479138838,,
5366000,5.99E-06,1.263661215,1.520443371,167054.1624,253996.3938,0.598399322,99965.09758,100430.492,0.601185212,,
5367000,3.48E-06,0.908456642,1.184199123,287653.5503,340639.0821,0.493936632,142082.6259,142967.089,0.497011383,,
5368000,5.25E-06,1.149860326,1.354523378,190606.7587,258181.3107,0.548830338,104610.7719,105189.0588,0.551864265,,
5369000,9.70E-06,1.669108811,1.923403925,103124.4117,198349.8982,0.702738176,72469.461,72646.85455,0.704458366,,
5370000,5.32E-06,1.253488792,1.445080728,187975.2052,271639.3465,0.576362282,108341.8183,108890.9994,0.579283843,,
5371000,2.08E-06,0.904793671,1.184534901,480879.3851,569618.4148,0.494048845,237577.9049,239056.5613,0.497123746,,
5372000,7.14E-06,0.746674617,1.169029759,139958.2334,163615.3398,0.488850739,68418.68583,68847.94274,0.491917775,,
5373000,4.92E-06,1.230082793,1.375602871,203234.622,279570.1294,0.555341607,112864.6416,113477.0041,0.558354689,,
5374000,3.67E-06,1.126085198,1.495947481,272157.4022,407133.1804,0.59132362,160933.1003,161704.3504,0.594157458,,
5375000,2.89E-06,0.897730724,1.06269592,345989.4115,367681.5361,0.452295377,156489.4113,157513.8288,0.455256212,,
5376000,8.27E-06,1.028506285,1.243018651,120900.0441,150281.0097,0.51335265,62064.35799,62437.57046,0.5164396,,
5377000,5.42E-06,1.160177309,1.359131046,184574.4193,250860.8236,0.550258919,101563.7205,102122.9173,0.553288574,,
5378000,7.03E-06,1.228448019,1.387004983,142241.8057,197290.0932,0.558837694,79490.08264,79916.86932,0.561838125,,
5379000,6.47E-06,0.96233601,1.120861882,154548.306,173227.3052,0.472487746,73022.18075,73490.48607,0.475517901,,
5380000,5.26E-06,1.121304612,1.262045641,189942.3689,239715.9388,0.519529677,98680.69748,99266.6486,0.522614566,,
5381000,4.35E-06,0.946842196,1.137404101,229857.5523,261440.9226,0.478143884,109904.9829,110604.8847,0.481188821,,
5382000,5.70E-06,1.093238405,1.366194738,175456.8283,239708.1956,0.552443205,96929.93253,97460.30269,0.555466,,
5383000,9.44E-06,1.332289458,1.631879213,105962.3856,172917.8144,0.629527523,66706.23812,66974.12415,0.632055647,,
5384000,5.81E-06,1.535583468,1.769866911,172074.2668,304548.5511,0.665663434,114543.5473,114913.2906,0.667812176,,
5385000,4.38E-06,1.180611498,1.287520117,228057.5016,293628.6211,0.527720495,120350.6176,121052.4816,0.530798069,,
5386000,6.77E-06,1.419908258,1.611523037,147779.5617,238150.1681,0.623971064,92210.17029,92591.36012,0.626550513,,
5387000,3.47E-06,1.107025405,1.310834369,288372.6864,378008.8284,0.535137112,154318.9267,155203.1807,0.538203471,,
5388000,4.74E-06,0.875308011,1.039296952,211068.6858,219363.0419,0.444038805,93722.6871,94340.16214,0.446964275,,
5389000,7.72E-06,1.067673163,1.272377776,129493.7902,164765.0207,0.522862724,67707.47582,68106.64668,0.525945272,,
5390000,8.69E-06,1.958292857,2.181614212,115109.5648,251124.6624,0.757646266,87212.33193,87360.46601,0.758933162,,
5391000,9.91E-07,0.777645372,1.105923778,1009423.32,1116345.252,0.467347171,471751.1328,474794.4603,0.470362088,,
5392000,7.61E-06,1.173157385,1.388571673,131460.1359,182541.8209,0.559316646,73527.84234,73922.04107,0.562315264,,
5393000,4.11E-06,0.874490585,1.052190557,243063.2645,255748.8717,0.448597931,109037.6775,109753.6154,0.45154341,,
5394000,4.60E-06,0.914523794,1.047767138,217532.0105,227922.892,0.447036451,97244.73787,97884.01201,0.449975209,,
5395000,6.11E-06,0.973585332,1.19108505,163544.1518,194794.9942,0.496234673,81156.27872,81659.60791,0.499312308,,
5396000,7.02E-06,1.107743991,1.256318106,142551.106,179089.5355,0.51767559,73795.22794,74235.11454,0.520761407,,
5397000,5.31E-06,1.24499689,1.417372923,188271.2629,266850.5901,0.568060241,106949.419,107507.1054,0.571022384,,
5398000,5.20E-06,1.249108603,1.37731151,192152.8985,264654.3987,0.555866665,106811.3909,107390.0106,0.558877912,,
5399000,6.36E-06,1.707639011,1.988043177,157277.1625,312673.7897,0.717359491,112824.2652,113069.9469,0.718921585,,
5400000,7.30E-06,1.360117736,1.503568854,136984.6743,205965.8897,0.593534076,81305.07209,81691.27301,0.596353376,,
5401000,3.31E-06,1.068801011,1.197271272,301762.6298,361291.7277,0.498293541,150366.3694,151295.767,0.501373437,,
5402000,5.40E-06,1.068190423,1.214475425,185043.0819,224730.2755,0.503991173,93260.07996,93830.85384,0.507075719,,
5403000,6.01E-06,1.376560885,1.670712726,166327.4771,277885.4327,0.639966692,106444.0454,106847.5661,0.642392754,,
5404000,3.46E-06,0.821961953,1.046840088,288906.0946,302438.4817,0.446708852,129056.9099,129905.5228,0.449646184,,
